left_arm_torques.tau_1,left_arm_torques.tau_2,left_arm_torques.tau_3,left_arm_torques.tau_4,left_arm_torques.tau_5,left_arm_torques.tau_6,left_arm_torques.tau_7,right_arm_torques.tau_1,right_arm_torques.tau_2,right_arm_torques.tau_3,right_arm_torques.tau_4,right_arm_torques.tau_5,right_arm_torques.tau_6,right_arm_torques.tau_7,waist_torque.tau_w,time.t
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.117188,6.20005
-5.44922,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.175781,6.21005
-5.53711,2.63672,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.46875,6.22005
-5.53711,2.46094,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.234375,6.23005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.3125,0.5625,-0.175781,6.24005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0.292969,6.25005
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.351562,6.26005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.585938,6.27005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.292969,6.28005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.3125,0.5625,-0.46875,6.29005
-5.44922,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.410156,6.30005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.615234,-3.16406,0.375,-0.3125,0.5625,0,6.31005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.292969,6.32005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0.117188,6.33005
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.175781,6.34005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.351562,6.35005
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,0.0585938,6.36005
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.375,-0.25,0.5625,-0.234375,6.37005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.292969,6.38005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.28516,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.175781,6.39005
-5.53711,2.63672,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.351562,6.40005
-5.53711,2.63672,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.375,-0.25,0.5625,0,6.41005
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.25,-4.92188,-2.28516,-0.559304,-3.16406,0.4375,-0.3125,0.5625,-0.175781,6.42005
-5.53711,2.54883,0.671165,-3.95508,-0.5,-0.3125,-0.1875,-4.6582,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.0585938,6.43005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.375,-0.25,0.5625,-0.175781,6.44005
-5.53711,2.46094,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.234375,6.45005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,6.46005
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.117188,6.47005
-5.53711,2.63672,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.292969,6.48005
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.175781,6.49005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.234375,6.50005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.292969,6.51005
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.615234,-3.16406,0.3125,-0.3125,0.5625,-0.0585938,6.52005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.351562,6.53005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.0585938,6.54005
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.234375,6.55006
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.6582,-2.37305,-0.503374,-3.16406,0.375,-0.25,0.5625,-0.292969,6.56006
-5.53711,2.63672,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.4375,-0.25,0.5625,-0.0585938,6.57006
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.175781,6.58006
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.46875,6.59006
-5.53711,2.63672,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.292969,6.60006
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,0,6.61006
-5.53711,2.54883,0.727095,-3.86719,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.585938,6.62006
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.25,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.292969,6.63006
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.351562,6.64006
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.92188,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.410156,6.65006
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.117188,6.66006
-5.53711,2.54883,0.727095,-3.95508,-0.5625,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.3125,-0.25,0.5625,-0.234375,6.67006
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.375,-0.3125,0.5625,-0.234375,6.68006
-5.53711,2.63672,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.3125,-0.25,0.5625,-0.292969,6.69006
-5.44922,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.375,-0.25,0.5625,-0.0585938,6.70006
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.28516,-0.559304,-3.16406,0.3125,-0.25,0.5625,0.0585938,6.71006
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.703125,6.72006
-5.53711,2.54883,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.559304,-3.16406,0.375,-0.25,0.5625,-0.410156,6.73006
-5.53711,2.46094,0.727095,-3.95508,-0.5,-0.3125,-0.1875,-4.74609,-2.37305,-0.615234,-3.16406,0.4375,-0.25,0.5625,-0.292969,6.74006
