left_hand_wrench.f_x,left_hand_wrench.f_y,left_hand_wrench.f_z,left_hand_wrench.tau_x,left_hand_wrench.tau_y,left_hand_wrench.tau_z,right_hand_wrench.f_x,right_hand_wrench.f_y,right_hand_wrench.f_z,right_hand_wrench.tau_x,right_hand_wrench.tau_y,right_hand_wrench.tau_z,time.t
-1.61939,2.75184,8.30647,0.735875,0.772337,-1.36225,0.393165,-4.2249,6.36322,-0.889582,1.47478,0.266273,6.15005
-1.64122,2.65634,8.28022,0.785436,0.770744,-1.39797,0.392968,-4.22483,6.36339,-0.889631,1.47475,0.266256,6.16005
-1.64126,2.65643,8.28028,0.785417,0.770723,-1.398,0.394017,-4.26833,6.69648,-0.859659,1.55971,0.292956,6.17005
-1.64118,2.65648,8.28021,0.785429,0.77072,-1.39799,0.393033,-4.22482,6.36335,-0.889615,1.47476,0.266248,6.18005
-1.62919,2.69767,8.28893,0.77372,0.767804,-1.37124,0.122541,-3.9727,6.93299,-0.898188,1.4868,0.233941,6.19005
-1.64115,2.65622,8.28016,0.785439,0.770778,-1.39796,0.672463,-4.32841,6.2103,-0.874661,1.48161,0.293128,6.20005
-1.34253,2.80318,7.34186,0.768889,0.675161,-1.4162,0.393007,-4.22496,6.36334,-0.889625,1.47475,0.26629,6.21005
-1.64113,2.65633,8.28033,0.785398,0.770744,-1.39799,0.670766,-4.34143,6.21854,-0.848511,1.4891,0.310244,6.22005
-1.63225,2.49051,8.23242,0.784642,0.766229,-1.37109,0.426268,-4.20068,6.31582,-0.838223,1.47432,0.251687,6.23005
-1.63114,2.71077,8.29769,0.747486,0.775248,-1.38905,0.403539,-4.32652,6.35827,-0.849211,1.48156,0.305361,6.24005
-1.653,2.615,8.27145,0.797073,0.773715,-1.42473,0.392795,-4.22488,6.3636,-0.889672,1.47469,0.266272,6.25005
-1.64119,2.6562,8.2804,0.78541,0.770778,-1.39796,0.403516,-4.32648,6.35822,-0.84921,1.48157,0.305327,6.26005
-1.63121,2.71071,8.29772,0.747525,0.775263,-1.38902,0.413437,-4.16077,6.30841,-0.849263,1.47722,0.2789,6.27005
-1.6312,2.71073,8.2978,0.747519,0.775253,-1.38903,0.403257,-4.32642,6.35844,-0.849276,1.48152,0.305318,6.28005
-1.64123,2.65633,8.28018,0.785421,0.77076,-1.39797,0.406169,-4.30798,6.70456,-0.848798,1.55669,0.265686,6.29005
-1.64111,2.65628,8.2801,0.785418,0.770769,-1.39797,0.403335,-4.32652,6.3584,-0.849267,1.48153,0.305351,6.30005
-1.64115,2.65627,8.28018,0.785412,0.770765,-1.39797,0.402727,-4.05907,6.31379,-0.889751,1.47035,0.239832,6.31005
-1.65117,2.60195,8.26274,0.823315,0.766253,-1.40692,0.37922,-4.15327,6.84382,-0.897613,1.49854,0.265277,6.32005
-1.63108,2.71052,8.2976,0.747521,0.775301,-1.389,0.426078,-4.20055,6.3161,-0.838277,1.47428,0.251673,6.33005
-1.63103,2.71059,8.29759,0.747508,0.775291,-1.38902,0.392537,-4.22475,6.36379,-0.889744,1.47467,0.266234,6.34005
-1.35513,2.74529,7.67625,0.77778,0.753714,-1.40379,0.405239,-4.26457,6.3714,-0.87875,1.47172,0.23902,6.35005
-1.34519,2.79982,7.69375,0.739865,0.75819,-1.39487,0.122164,-3.9727,6.93328,-0.898322,1.48668,0.233947,6.36005
-1.64109,2.65636,8.28034,0.78538,0.770753,-1.39799,0.122302,-3.97277,6.93314,-0.898277,1.48673,0.233969,6.37005
-1.64997,2.82205,8.3278,0.786203,0.775321,-1.42484,0.402807,-4.05911,6.31376,-0.889716,1.47036,0.239836,6.38005
-1.35508,2.74524,7.67613,0.777802,0.753734,-1.40378,0.123036,-4.01618,7.2665,-0.868412,1.57162,0.260638,6.39005
-1.64123,2.65623,8.28016,0.785476,0.770769,-1.39793,0.122763,-4.24003,6.97801,-0.857824,1.49787,0.299453,6.40005
-1.64057,2.67281,7.93712,0.788239,0.695167,-1.4371,0.40518,-4.2645,6.3715,-0.878733,1.47176,0.238994,6.41005
-1.64121,2.65636,8.28034,0.785426,0.770743,-1.39798,0.403186,-4.32645,6.35853,-0.849305,1.48149,0.305339,6.42005
-1.64115,2.65623,8.28022,0.785426,0.770778,-1.39796,0.392088,-4.19319,6.85124,-0.88659,1.49563,0.238086,6.43005
-1.64118,2.65638,8.28015,0.785419,0.770746,-1.39798,0.400068,-4.08929,6.78848,-0.857163,1.50109,0.277953,6.44005
-1.36787,2.68757,8.01076,0.786692,0.832226,-1.3914,0.111846,-4.18717,6.96228,-0.894987,1.49331,0.309584,6.45005
-1.34238,2.80313,7.34174,0.768891,0.675181,-1.41618,0.122791,-4.24001,6.97808,-0.857844,1.49786,0.299462,6.46005
-1.64122,2.65635,8.28015,0.785415,0.770753,-1.39798,0.379377,-4.15342,6.84362,-0.897586,1.49855,0.265318,6.47005
-1.65002,2.82217,8.328,0.786209,0.77528,-1.42486,0.145501,-4.11417,6.93567,-0.846828,1.49062,0.245798,6.48005
-1.34322,2.78662,7.68499,0.766121,0.750752,-1.37705,0.125018,-4.1782,6.99072,-0.887196,1.48817,0.23315,6.49005
-1.62932,2.69752,8.28878,0.773798,0.767834,-1.37119,0.392779,-4.22482,6.36378,-0.889679,1.47471,0.266284,6.50005
-1.36802,2.68771,8.01057,0.786727,0.832207,-1.3914,0.122862,-4.24011,6.97795,-0.857772,1.49792,0.299464,6.51005
-1.64127,2.65645,8.28009,0.785473,0.770736,-1.39795,0.403405,-4.32654,6.35827,-0.849248,1.48153,0.305351,6.52005
-1.63117,2.71075,8.2975,0.747549,0.775253,-1.38903,0.404668,-4.04603,6.30534,-0.91582,1.46293,0.222695,6.53005
-1.6411,2.65627,8.28027,0.785417,0.770771,-1.39796,0.418235,-4.30442,6.37879,-0.867616,1.46887,0.211786,6.54005
-1.64123,2.65641,8.28016,0.785444,0.770732,-1.39798,0.135619,-4.2798,6.98544,-0.846774,1.495,0.272205,6.55006
-1.35521,2.74543,7.67613,0.777803,0.753674,-1.40379,0.112272,-4.18727,6.96169,-0.89489,1.4934,0.309594,6.56006
-1.35532,2.74543,7.67624,0.777827,0.753681,-1.40379,0.672439,-4.3283,6.21049,-0.87467,1.48162,0.29312,6.57006
-1.64141,2.65644,8.28006,0.78549,0.770721,-1.39797,0.392647,-4.2736,6.34234,-0.886365,1.47701,0.315455,6.58006
-1.64135,2.65643,8.27995,0.785489,0.770712,-1.39797,0.112357,-4.13838,6.983,-0.898217,1.49107,0.260372,6.59006
-1.34254,2.80305,7.34167,0.768991,0.675178,-1.41616,0.122155,-4.02151,6.91181,-0.894956,1.48904,0.283124,6.60006
-1.64129,2.65637,8.28017,0.785501,0.770726,-1.39795,0.38952,-3.98764,6.79353,-0.897543,1.4943,0.238841,6.61006
-1.62841,2.71402,7.9455,0.776571,0.692253,-1.41033,0.112526,-4.13844,6.98297,-0.898185,1.49111,0.260405,6.62006
-1.6312,2.71058,8.29761,0.747575,0.775276,-1.389,0.37963,-4.15338,6.84337,-0.897512,1.49862,0.265299,6.63006
-1.64127,2.65635,8.28022,0.785471,0.770739,-1.39797,0.122594,-3.97277,6.93299,-0.898194,1.48678,0.233977,6.64006
-1.34526,2.79971,7.6937,0.739983,0.758197,-1.39481,0.145835,-4.11413,6.93543,-0.846752,1.49069,0.245793,6.65006
-1.64135,2.65637,8.28003,0.78551,0.770732,-1.39795,0.122542,-3.97271,6.93303,-0.898187,1.48681,0.233949,6.66006
-1.64122,2.65626,8.28016,0.78548,0.770762,-1.39794,0.403524,-4.32647,6.3582,-0.849188,1.48159,0.305323,6.67006
-1.33057,2.8444,7.35068,0.757241,0.67223,-1.38942,0.125803,-4.20984,6.50297,-0.890342,1.4672,0.261337,6.68006
-1.62929,2.69757,8.28901,0.773781,0.767809,-1.37121,0.426337,-4.20058,6.31584,-0.838191,1.47434,0.251669,6.69006
-1.64123,2.65633,8.28015,0.78548,0.77075,-1.39795,0.659315,-4.02124,6.15802,-0.926117,1.47339,0.254864,6.70006
-1.64128,2.65633,8.28039,0.78542,0.770761,-1.39796,0.402389,-4.02748,6.80108,-0.886507,1.49137,0.211642,6.71006
-1.64122,2.65627,8.28013,0.785483,0.770753,-1.39795,0.670121,-4.07408,6.17403,-0.888988,1.47791,0.244754,6.72006
-1.62925,2.69764,8.28888,0.773776,0.767804,-1.37123,0.403498,-4.32643,6.35824,-0.849212,1.48157,0.305317,6.73006
-1.64104,2.65623,8.28018,0.785433,0.770778,-1.39795,0.402834,-4.05916,6.3137,-0.889697,1.47038,0.239844,6.74006
-1.64123,2.65638,8.28016,0.785457,0.770736,-1.39797,0.112474,-4.13836,6.98293,-0.898181,1.49112,0.260365,6.75006
-1.64124,2.6563,8.28015,0.785498,0.770753,-1.39794,0.125268,-4.17825,6.99052,-0.887148,1.48819,0.233166,6.76006
-1.62874,2.7141,7.94585,0.776636,0.69222,-1.41031,0.403608,-4.32632,6.35831,-0.84917,1.48159,0.305298,6.77006
-1.62849,2.71392,7.94559,0.776616,0.692261,-1.41032,0.392537,-4.27352,6.34247,-0.886355,1.47701,0.315418,6.78006
-1.63114,2.71057,8.29766,0.747568,0.775285,-1.389,0.41567,-4.09892,6.32116,-0.878659,1.46749,0.212596,6.79006
-1.64136,2.65636,8.28014,0.78549,0.770738,-1.39794,0.403589,-4.32648,6.35821,-0.849201,1.48158,0.305351,6.80006
-1.6412,2.65635,8.28018,0.785465,0.770754,-1.39794,0.392136,-4.19314,6.85121,-0.886566,1.49565,0.238073,6.81006
-1.6413,2.65633,8.2802,0.785478,0.770745,-1.39794,0.112472,-4.13835,6.98289,-0.898224,1.49109,0.260361,6.82006
-1.36789,2.6876,8.01051,0.786709,0.832227,-1.39139,0.369356,-4.13219,6.33989,-0.937818,1.47308,0.303608,6.83006
-1.65016,2.8222,8.32802,0.786243,0.775274,-1.42483,0.135729,-4.27996,6.98527,-0.84675,1.49502,0.272243,6.84006
-1.64123,2.65637,8.28025,0.78544,0.770746,-1.39796,0.123001,-4.24016,6.97766,-0.857776,1.49792,0.299478,6.85006
-1.6292,2.69759,8.28898,0.773742,0.767822,-1.37122,0.125253,-4.17827,6.99057,-0.887174,1.48819,0.233184,6.86006
-1.64125,2.65628,8.28005,0.785489,0.77077,-1.39793,0.392534,-4.27358,6.34242,-0.886395,1.477,0.315443,6.87006
-1.62922,2.69735,8.28905,0.773786,0.767855,-1.37118,0.39076,-4.2868,6.35058,-0.86027,1.48446,0.332597,6.88006
-1.64113,2.65626,8.28004,0.785474,0.770769,-1.39794,0.402315,-4.02751,6.80098,-0.886536,1.49136,0.211631,6.89006
-1.61933,2.75198,8.30656,0.735883,0.772304,-1.36226,0.123058,-4.23999,6.97766,-0.857804,1.49791,0.299444,6.90006
-1.62932,2.69759,8.28885,0.773804,0.767816,-1.3712,0.101402,-4.08551,6.96715,-0.935399,1.48653,0.270487,6.91006
-1.3514,2.96887,7.38946,0.769741,0.679721,-1.44302,0.112339,-4.13834,6.98305,-0.898229,1.49109,0.260365,6.92006
-1.62937,2.69754,8.28887,0.773797,0.767819,-1.37119,0.112342,-4.13838,6.98306,-0.898216,1.4911,0.260381,6.93006
-1.6313,2.71069,8.29759,0.747586,0.775264,-1.38898,0.379156,-4.20209,6.82234,-0.894266,1.50087,0.314459,6.94006
-1.63113,2.71077,8.29753,0.747534,0.775257,-1.38902,0.114155,-4.12524,6.97476,-0.924381,1.48359,0.243242,6.95006
-1.64124,2.65631,8.2802,0.785489,0.770753,-1.39794,0.693345,-4.2154,6.17653,-0.837544,1.48184,0.256565,6.96006
-1.64135,2.65624,8.28014,0.785518,0.770763,-1.39792,0.392832,-4.22477,6.36362,-0.889682,1.4747,0.266266,6.97006
-1.64116,2.65612,8.28007,0.78551,0.770789,-1.39792,0.394705,-4.21174,6.35524,-0.91581,1.46726,0.249143,6.98006
-1.6413,2.65634,8.28019,0.785485,0.770748,-1.39794,0.112479,-4.13848,6.98293,-0.89822,1.49109,0.260414,6.99007
-1.3425,2.80309,7.34178,0.768953,0.675182,-1.41615,0.392936,-4.22487,6.36352,-0.889665,1.47473,0.266287,7.00007
-1.61941,2.75192,8.30642,0.735938,0.772314,-1.36223,0.125037,-4.17825,6.99067,-0.887198,1.48815,0.233155,7.01007
-1.35516,2.74522,7.67611,0.777844,0.753733,-1.40375,0.101587,-4.08559,6.96707,-0.935362,1.48656,0.270519,7.02007
-1.35516,2.74533,7.67618,0.777822,0.753702,-1.40377,0.403494,-4.32649,6.35826,-0.849217,1.48155,0.305342,7.03007
-1.63112,2.71066,8.29739,0.74758,0.775273,-1.389,0.125134,-4.17811,6.99048,-0.88718,1.48817,0.233116,7.04007
-1.34258,2.80301,7.34196,0.768945,0.675195,-1.41614,0.112429,-4.13844,6.98297,-0.898196,1.49111,0.26039,7.05007
-1.64124,2.65633,8.28022,0.78548,0.770744,-1.39794,0.39028,-4.255,6.83802,-0.857084,1.50543,0.304366,7.06007
-1.64123,2.65631,8.28006,0.785515,0.770743,-1.39794,0.112408,-4.13841,6.98301,-0.898211,1.49109,0.260391,7.07007
-1.64139,2.65616,8.28004,0.785569,0.770771,-1.3979,0.114296,-4.12527,6.97455,-0.924357,1.48363,0.243247,7.08007
-1.65127,2.55441,8.28775,0.824803,0.764944,-1.35789,0.670177,-4.07412,6.17385,-0.888974,1.47794,0.244745,7.09007
-1.35539,2.74537,7.67619,0.77788,0.753687,-1.40376,0.123146,-4.24007,6.97761,-0.857744,1.49797,0.299465,7.10007
-1.6295,2.69769,8.28896,0.77383,0.76778,-1.37119,0.112543,-4.13834,6.98279,-0.898177,1.49113,0.260356,7.11007
-1.64131,2.65627,8.28001,0.785531,0.770762,-1.39792,0.402992,-4.05911,6.31356,-0.889656,1.47041,0.23983,7.12007
-1.35534,2.74547,7.67634,0.777851,0.753651,-1.40378,0.390298,-4.25504,6.83807,-0.857046,1.50548,0.304375,7.13007
-1.64122,2.65627,8.28027,0.785463,0.770761,-1.39794,0.403055,-4.05915,6.31347,-0.889657,1.4704,0.239842,7.14007
-1.64123,2.65634,8.28033,0.78547,0.770743,-1.39795,0.145834,-4.11411,6.93543,-0.846752,1.4907,0.24579,7.15007
-1.62914,2.69756,8.28894,0.773759,0.767827,-1.37121,0.670792,-4.34148,6.21853,-0.848468,1.48912,0.310251,7.16007
-1.35509,2.74529,7.67632,0.777789,0.753706,-1.40378,0.124909,-4.22693,6.96935,-0.883895,1.49046,0.28232,7.17007
-1.64124,2.65629,8.28026,0.785489,0.770758,-1.39793,0.125043,-4.22699,6.96927,-0.883845,1.49051,0.282335,7.18007
-1.64115,2.65631,8.27995,0.785466,0.77077,-1.39794,0.12283,-3.97292,6.93271,-0.898123,1.48682,0.234004,7.19007
-1.64121,2.65628,8.28026,0.785471,0.770748,-1.39795,0.122697,-3.97291,6.9329,-0.898169,1.4868,0.234007,7.20007
-1.64115,2.65627,8.28036,0.785456,0.770757,-1.39795,0.392111,-4.00638,6.2976,-0.926799,1.46588,0.249963,7.21007
-1.62926,2.69756,8.28899,0.773781,0.767819,-1.3712,0.389338,-4.03638,6.77229,-0.89423,1.49657,0.288014,7.22007
-1.64117,2.65632,8.28038,0.785453,0.770754,-1.39795,0.392963,-4.22478,6.36337,-0.889632,1.47473,0.266234,7.23007
-1.64125,2.65641,8.28026,0.785456,0.770734,-1.39795,0.392982,-4.22488,6.36346,-0.889617,1.47475,0.266267,7.24007
-1.62919,2.69757,8.28906,0.773771,0.767818,-1.3712,0.135892,-4.27996,6.98516,-0.846722,1.49503,0.272253,7.25007
-1.64129,2.65639,8.28028,0.785469,0.770728,-1.39796,0.405727,-4.26462,6.37103,-0.878602,1.47181,0.239028,7.26007
-1.35522,2.74536,7.67617,0.77781,0.753711,-1.40377,0.393032,-4.22479,6.36349,-0.889612,1.47476,0.266262,7.27007
-1.6411,2.65627,8.2803,0.785437,0.770765,-1.39796,0.660054,-4.23979,6.22394,-0.888964,1.48226,0.271173,7.28007
-1.6292,2.69755,8.28895,0.773771,0.767821,-1.3712,0.416174,-4.36625,6.36589,-0.838196,1.47864,0.278085,7.29007
-1.65384,2.59854,8.6147,0.794338,0.849283,-1.38556,0.670716,-4.34136,6.21873,-0.84851,1.48908,0.310232,7.30007
-1.35527,2.74537,7.6762,0.777832,0.753694,-1.40377,0.394683,-4.21165,6.35524,-0.915804,1.46724,0.249116,7.31007
-1.64124,2.65634,8.28027,0.785451,0.770747,-1.39795,0.135801,-4.27986,6.98531,-0.846736,1.495,0.272225,7.32007
-1.61905,2.75179,8.30647,0.735841,0.772358,-1.36225,0.402944,-4.05905,6.31354,-0.889671,1.47039,0.239796,7.33007
-1.64112,2.65627,8.28017,0.785462,0.770764,-1.39794,0.400168,-4.08933,6.78832,-0.857098,1.50112,0.277939,7.34007
-1.35513,2.74513,7.67631,0.777815,0.753748,-1.40375,0.111948,-4.18714,6.96203,-0.894964,1.49335,0.309551,7.35007
-1.64125,2.65629,8.28004,0.785503,0.770755,-1.39793,0.660058,-4.23992,6.22392,-0.888985,1.48221,0.271221,7.36007
-1.62924,2.69747,8.28892,0.773816,0.767825,-1.37118,0.405527,-4.26461,6.3712,-0.878674,1.47177,0.239035,7.37007
-1.62924,2.69739,8.2889,0.773801,0.767854,-1.37117,0.122781,-4.24002,6.97791,-0.857829,1.49789,0.29944,7.38007
-1.34318,2.78648,7.68502,0.766154,0.750788,-1.377,0.12284,-4.24021,6.97777,-0.857825,1.49788,0.299484,7.39007
-1.64116,2.65615,8.28028,0.785456,0.770791,-1.39792,0.111957,-4.1872,6.96193,-0.894965,1.49335,0.309571,7.40007
-1.64149,2.65631,8.28017,0.78554,0.770742,-1.39791,0.392036,-4.19318,6.851,-0.886593,1.49564,0.238043,7.41007
-1.64134,2.65638,8.28043,0.785465,0.770731,-1.39795,0.40241,-4.10784,6.29263,-0.886463,1.47265,0.289001,7.42007
-1.34315,2.78647,7.68503,0.766146,0.750777,-1.37702,0.405014,-4.3133,6.35024,-0.875428,1.47403,0.288183,7.43008
-1.63117,2.7106,8.29745,0.747575,0.775285,-1.38899,0.6487,-4.18689,6.20849,-0.926243,1.4776,0.281299,7.44008
-1.35513,2.74509,7.67613,0.777872,0.75374,-1.40374,0.403359,-4.3266,6.3583,-0.849279,1.48153,0.305371,7.45008
-1.35513,2.74507,7.67598,0.777908,0.75374,-1.40373,0.413304,-4.16087,6.30841,-0.849322,1.47718,0.278925,7.46008
-1.34321,2.78647,7.68497,0.766173,0.750775,-1.37701,0.402307,-4.1079,6.29271,-0.886462,1.47263,0.289019,7.47008
-1.62856,2.71401,7.94579,0.776593,0.692241,-1.41032,0.40531,-4.26463,6.37137,-0.878728,1.47176,0.239039,7.48008
-1.64121,2.65617,8.28024,0.785484,0.770779,-1.39793,0.405353,-4.26462,6.37133,-0.878721,1.47175,0.239043,7.49008
-1.64125,2.65628,8.28008,0.785504,0.770764,-1.39793,0.381884,-4.17195,6.34774,-0.926865,1.47012,0.276395,7.50008
-1.6311,2.71058,8.29765,0.747559,0.775286,-1.38898,0.112226,-4.13841,6.98316,-0.898267,1.49107,0.260389,7.51008
-1.64116,2.65614,8.28003,0.785508,0.770781,-1.39792,0.125006,-4.17825,6.99068,-0.887243,1.48812,0.233173,7.52008
-1.36706,2.70393,7.66733,0.789543,0.756662,-1.4305,0.413442,-4.1608,6.30835,-0.849274,1.47721,0.278911,7.53008
-1.64116,2.65617,8.28017,0.785464,0.770786,-1.39793,0.403318,-4.32642,6.35853,-0.849264,1.48151,0.30534,7.54008
-1.61909,2.75178,8.30665,0.735809,0.772354,-1.36226,0.670707,-4.3415,6.21864,-0.848536,1.48907,0.31027,7.55008
-1.64113,2.65646,8.28077,0.785312,0.77074,-1.39797,0.670734,-4.34134,6.21895,-0.848521,1.48905,0.310266,7.56008
-1.64151,2.65681,8.28253,0.785029,0.770673,-1.39802,0.668554,-4.10418,6.64899,-0.856254,1.50864,0.283036,7.57008
-1.9157,2.60924,8.89684,0.780716,0.784752,-1.36549,0.939883,-4.32451,6.56705,-0.844261,1.51759,0.287342,7.58008
-1.92656,2.78894,8.95639,0.754562,0.796623,-1.41028,1.21042,-4.35805,5.93182,-0.87266,1.49663,0.303688,7.59008
-1.92572,2.50881,8.91146,0.818529,0.778777,-1.32573,1.47893,-4.29253,6.30111,-0.872173,1.5227,0.231609,7.60008
-1.92271,2.71655,8.9695,0.807305,0.780227,-1.32593,2.02174,-4.21877,5.95859,-0.841436,1.54297,0.281786,7.61008
-1.38756,2.80806,8.69188,0.778392,0.803351,-1.40163,2.03764,-4.19649,5.97996,-0.860311,1.53,0.188892,7.62008
-0.299554,2.83988,7.70148,0.807138,0.802472,-1.38143,2.82871,-4.40718,5.60909,-0.858252,1.55666,0.230697,7.63008
0.500984,2.83031,7.28922,0.842299,0.81996,-1.40438,2.56694,-4.3297,6.7244,-0.852922,1.59092,0.170202,7.64008
0.513651,2.88451,7.30583,0.804072,0.824494,-1.39564,4.44572,-4.53895,4.7675,-0.842661,1.59882,0.235037,7.65008
1.03291,3.03934,7.0804,0.814663,0.8465,-1.45866,4.97096,-4.46893,4.48605,-0.881329,1.60723,0.20696,7.66008
1.6084,3.01814,6.3022,0.794363,0.829324,-1.4155,5.5294,-4.64193,4.20096,-0.827783,1.6264,0.229078,7.67008
1.33573,3.03085,6.89922,0.76247,0.852183,-1.44974,5.53102,-4.64271,4.19795,-0.827424,1.62653,0.229549,7.68008
1.87547,3.00014,6.65204,0.788952,0.858082,-1.39209,6.0414,-4.53274,3.90894,-0.877184,1.6378,0.228599,7.69008
2.15739,3.15004,6.02986,0.753078,0.849696,-1.46474,6.29792,-4.44721,3.76988,-0.917072,1.63859,0.195445,7.70008
2.14816,3.04781,6.03732,0.792599,0.843999,-1.42488,6.30061,-4.3856,3.7812,-0.947205,1.62884,0.129924,7.71008
2.15762,3.14972,6.02951,0.75333,0.849688,-1.46475,6.29149,-4.38918,4.10696,-0.927968,1.71657,0.183939,7.72008
2.19393,3.27322,6.05541,0.718695,0.840976,-1.38428,5.75224,-4.1994,5.01745,-0.991299,1.65387,0.101819,7.73008
1.57319,3.01553,7.99091,0.777107,1.0413,-1.3794,6.00948,-4.16945,5.22272,-0.975025,1.74689,0.111431,7.74008
1.53846,3.32235,8.53739,0.783175,1.07573,-1.48067,6.8278,-4.56307,3.89401,-0.945798,1.72314,0.126933,7.75008
-1.22676,4.01915,12.0752,0.783661,1.11537,-1.51343,5.46655,-3.74395,5.04647,-0.998112,1.65441,0.141129,7.76008
-2.08653,4.25207,12.2218,0.809778,1.03075,-1.64645,5.70825,-3.70894,4.2551,-1.05002,1.69454,0.198545,7.77008
-2.82097,4.7472,12.3932,0.698725,0.919851,-1.50213,5.99111,-2.99569,3.90376,-1.04401,1.69914,0.167731,7.78008
-3.41354,5.75338,13.2951,0.691332,1.00231,-1.58868,5.44399,-2.88194,5.12901,-1.02972,1.7429,0.221201,7.79008
-4.24934,7.47139,15.4334,0.451188,1.15962,-1.78803,7.39324,-1.77368,2.76374,-1.01987,1.71641,0.0715936,7.80008
-5.99966,8.3451,17.99,0.488868,1.21651,-1.97316,6.86172,-0.977767,2.47337,-1.05355,1.61897,0.0746028,7.81008
-4.67144,10.049,17.5701,0.36618,1.34944,-2.19606,5.6271,0.481618,3.15001,-1.07805,1.60649,-0.300495,7.82008
-3.5081,10.1733,14.7361,0.366959,1.19198,-2.16508,4.334,0.557377,3.8253,-1.02085,1.56343,-0.369498,7.83008
-0.797011,10.1954,12.5898,0.419826,1.52966,-2.19112,1.68168,1.46502,5.30875,-1.0351,1.3629,-0.476601,7.84008
2.68856,10.1454,11.1805,0.50119,1.69283,-2.20964,0.0407389,1.27932,6.89595,-1.00763,1.29896,-0.454825,7.85008
5.47324,9.35846,7.93431,0.535701,1.5235,-2.09028,-0.278513,1.55503,8.32818,-1.0457,1.41923,-0.449129,7.86009
7.32864,9.52192,6.51132,0.636966,1.53827,-2.1814,0.581404,1.13166,7.4446,-0.906646,1.43305,-0.392981,7.87009
8.68235,9.63414,5.8404,0.619813,1.57051,-2.1797,2.7154,1.00811,6.77974,-0.877943,1.52872,-0.288302,7.88009
10.0864,10.7312,4.91986,0.527913,1.57881,-2.12761,5.02734,1.09607,5.32394,-1.02452,1.66922,-0.0654197,7.89009
9.90519,10.9636,5.13811,0.452251,1.55054,-1.89173,7.43001,1.26432,4.2188,-0.957823,1.84425,0.11399,7.90009
10.7708,11.819,4.00993,0.403326,1.50955,-1.76654,10.3039,1.93968,1.57043,-1.12004,1.82023,0.225409,7.91009
9.96389,12.7392,4.67063,0.37776,1.49857,-1.81124,11.0973,2.05388,1.03235,-1.10358,1.85816,0.33254,7.92009
11.0617,12.6848,3.03587,0.426361,1.50936,-1.71767,14.1,3.30475,-0.636514,-1.15764,1.95795,-0.00199836,7.93009
10.929,13.3858,4.84856,0.563756,1.7875,-1.82549,14.9011,3.34146,-0.751021,-1.212,2.037,-0.109471,7.94009
9.91473,14.7946,6.93684,0.473989,2.13851,-1.74381,12.4248,4.17162,2.86176,-1.30835,2.12874,0.125625,7.95009
4.86707,14.339,14.1737,0.346896,2.05405,-1.4792,13.1154,4.74388,-0.524839,-1.02644,1.69795,0.0245935,7.96009
2.52244,15.333,16.7085,0.505493,2.01275,-1.78691,13.7105,4.95594,-2.6724,-0.950596,1.49902,-0.00670945,7.97009
1.5159,14.5948,15.4066,0.482751,1.75963,-1.63134,11.2808,5.28455,0.519255,-1.06776,1.57862,-0.0425713,7.98009
0.713041,14.0638,15.3329,0.487762,1.65147,-1.57308,11.0291,5.282,1.03459,-1.03218,1.64805,-0.100059,7.99009
-0.0125429,13.0033,14.6119,0.460348,1.4999,-1.3555,10.2352,4.67652,2.56692,-0.939376,1.69812,0.0346317,8.00009
-0.596047,12.8486,15.7161,0.479868,1.59006,-1.3315,9.97388,4.05821,4.30408,-0.815077,1.79022,0.166565,8.01009
-0.581767,11.7461,15.4418,0.49816,1.57217,-1.22103,8.10521,4.14047,9.23927,-0.828233,1.97547,0.0578254,8.02009
-1.13074,11.728,16.697,0.43129,1.61891,-1.23522,7.2254,1.60076,11.6174,-0.546738,2.00301,0.653689,8.03009
-3.35863,10.6711,19.5714,0.520226,1.64733,-1.12075,4.71511,0.599719,13.5476,-0.575421,1.9212,0.874174,8.04009
-4.82205,10.202,22.0155,0.614527,1.76393,-1.14143,3.07201,-0.938684,12.7907,-0.494219,1.42808,1.06003,8.05009
-4.74198,9.03851,20.8612,0.508144,1.65268,-1.03654,0.882246,-2.81038,13.9838,-0.393569,1.19187,1.28401,8.06009
-5.62313,7.92812,22.5111,0.57229,1.70005,-1.01551,-0.717771,-4.76173,14.2804,-0.183914,0.943757,1.48536,8.07009
-5.58914,7.22192,22.3449,0.567513,1.68501,-0.905545,-1.01834,-6.65341,14.7549,-0.051407,1.0243,1.67267,8.08009
-6.37357,5.19446,23.7448,0.594626,1.69932,-0.643318,-1.2862,-7.33208,15.5576,0.0434561,1.05238,1.71998,8.09009
-5.96833,4.70015,20.6068,0.555888,1.28769,-0.496029,-0.454306,-8.09744,14.5128,0.166199,0.936939,1.86034,8.10009
-7.03757,3.89731,21.9415,0.521824,1.29128,-0.329996,1.75623,-8.15987,13.1477,0.154002,1.0209,1.66378,8.11009
-7.33099,3.36989,23.2874,0.534831,1.3993,-0.22951,4.1661,-7.5442,12.4742,0.0912925,1.17764,1.60296,8.12009
-7.06487,2.96282,23.0575,0.529733,1.41107,-0.250789,6.01272,-7.68136,10.9344,-0.0304603,1.1925,1.62927,8.13009
-7.07159,2.7018,22.851,0.58007,1.45903,-0.248431,7.58377,-6.97174,11.0191,-0.25651,1.43191,1.37814,8.14009
-5.81205,2.98707,22.641,0.662004,1.59023,-0.379775,9.64323,-6.05297,9.54333,-0.5683,1.50352,1.19633,8.15009
